seed,train_step,episode,eval_flag,success,orbit_time_s,total_return,fuel_remaining,fuel_remaining_frac,apoapsis,periapsis,max_altitude,max_speed,termination_reason,episode_steps
0,14,0,False,False,nan,-4.870589397847652,0.0,0.0,80.68600862810854,-598517.851576995,86.53132544737309,175.12881713837993,vessel_destroyed,14
0,34,1,False,False,nan,-4.810557808727026,0.0,0.0,98.14979443175253,-598413.019387457,88.8443427849561,177.79266797279476,vessel_destroyed,20
0,47,2,False,False,nan,-4.880589225329459,0.0,0.0,80.84619689814281,-598504.9950606397,86.26532022911124,175.1088229320834,vessel_destroyed,13
0,60,3,False,False,nan,-4.880499633029103,0.0,0.0,82.06282813777216,-598424.2756148482,86.72808358375914,176.00236078426747,vessel_destroyed,13
0,73,4,False,False,nan,-4.88016392942518,0.0,0.0,84.56231294036843,-598389.9215091785,88.40085329161957,177.90204485029898,vessel_destroyed,13
0,84,5,False,False,nan,-4.9004912450909615,0.0,0.0,81.80536124040373,-598413.2573073403,88.76923014619388,176.57563844830676,vessel_destroyed,11
0,95,6,False,False,nan,-4.900525314733386,0.0,0.0,100.02892997511663,-598428.0372954726,92.1606124653481,177.55208152191122,vessel_destroyed,11
0,109,7,False,False,nan,-4.87056449893862,0.0,0.0,81.58955481275916,-598453.5912951278,85.88846176397055,174.96143843376632,vessel_destroyed,14
0,127,8,False,False,nan,-4.830525675788522,0.0,0.0,81.86996238771826,-598383.1823851634,86.39069291763008,178.1489632410704,vessel_destroyed,18
0,147,9,False,False,nan,-4.8105228981003165,1392.356689453125,0.19338287353515626,74.26099742588121,-598470.7983461563,87.54514363326598,175.94580656989257,vessel_destroyed,20
0,163,10,False,False,nan,-4.850841823965311,0.0,0.0,79.10497430805117,-598641.2251885724,86.09298484795727,175.04871452596655,vessel_destroyed,16
0,180,11,False,False,nan,-4.8402627883479,1399.4066162109375,0.19436203002929686,73.98923642933369,-598447.8473117945,86.75070165214129,178.5194546899402,vessel_destroyed,17
0,192,12,False,False,nan,-4.890402100048959,0.0,0.0,68.95231182454154,-598390.001901673,88.21838571946137,177.48130949553706,vessel_destroyed,12
0,205,13,False,False,nan,-4.880516987293959,0.0,0.0,82.2656429723138,-598551.9125805772,86.59718125511426,175.18946433809947,vessel_destroyed,13
0,222,14,False,False,nan,-4.839876745827496,1396.2137451171875,0.1939185757107205,78.34107749781106,-598373.1273061598,89.83591302286368,178.6966550779715,vessel_destroyed,17
0,238,15,False,False,nan,-4.849934404715896,0.0,0.0,100.69072718732059,-598650.6985807644,87.94212434499059,175.11953631812065,vessel_destroyed,16
0,254,16,False,False,nan,-4.850135430693626,0.0,0.0,86.96774429024663,-598661.4751064889,86.35591336141806,175.28364083201873,vessel_destroyed,16
0,267,17,False,False,nan,-4.880006017163396,0.0,0.0,86.12344720540568,-598435.9733672638,88.92599141504616,175.80238342583255,vessel_destroyed,13
0,282,18,False,False,nan,-4.860148129053414,0.0,0.0,82.98008533881512,-598453.2500937872,86.43553361238446,178.36324034744507,vessel_destroyed,15
0,299,19,False,False,nan,-4.8402565671131015,0.0,0.0,69.17905728810001,-598482.3002494691,86.28688077768311,175.54389964692217,vessel_destroyed,17
0,320,20,False,False,nan,-4.800612643361092,1411.692626953125,0.19606842041015626,74.33249934436753,-598424.9004666186,86.09385320346337,178.59698020709803,vessel_destroyed,21
0,334,21,False,False,nan,-4.87040388584137,0.0,0.0,97.9394376113778,-598397.6937137169,89.25538439617958,178.60291956277956,vessel_destroyed,14
0,348,22,False,False,nan,-4.87044791970402,0.0,0.0,82.73529373691417,-598440.1984478398,94.81181596312672,175.10355850758395,vessel_destroyed,14
0,364,23,False,False,nan,-4.8501621056348085,0.0,0.0,68.7876490703784,-598424.7894639957,87.78878918325063,176.22888189334967,vessel_destroyed,16
0,384,24,False,False,nan,-4.810515866614878,0.0,0.0,81.9707322033355,-598553.4977228179,90.2142503040377,175.10158684987638,vessel_destroyed,20
0,400,25,False,False,nan,-4.850155740976334,0.0,0.0,86.60890493832994,-598625.53688806,86.88235557544976,175.21541120151207,vessel_destroyed,16
0,416,26,False,False,nan,-4.85054087638855,0.0,0.0,80.51924499578308,-598422.1503239505,86.37427332007792,178.9260215747724,vessel_destroyed,16
0,428,27,False,False,nan,-4.890387122519314,0.0,0.0,83.24415737693198,-598402.5994803782,85.70261086744722,177.15048513832744,vessel_destroyed,12
0,449,28,False,False,nan,-4.8007781114429235,0.0,0.0,83.44675766327418,-598656.2339082083,86.09899523109198,175.1430169665699,vessel_destroyed,21
0,463,29,False,False,nan,-4.870382450520992,0.0,0.0,82.80583469918929,-598424.1548325933,85.88197653088719,176.02813360063246,vessel_destroyed,14
0,486,30,False,False,nan,-4.780530520714819,0.0,0.0,79.26889716135338,-598432.4281775114,93.41161789756734,179.85588212695203,vessel_destroyed,23
0,505,31,False,False,nan,-4.82041737716645,0.0,0.0,83.29701376368757,-598438.4277551621,86.28332636749838,175.20219047629183,vessel_destroyed,19
0,521,32,False,False,nan,-4.850329049862921,0.0,0.0,81.42445142159704,-598312.8898946411,87.84239821357187,182.22227926967338,vessel_destroyed,16
0,537,33,False,False,nan,-4.850536361336708,0.0,0.0,81.82148187619168,-598437.2540559802,86.37879247346427,175.26529272868453,vessel_destroyed,16
0,555,34,False,False,nan,-4.830494829453528,0.0,0.0,70.05912260652985,-598479.2317338857,89.88290125934873,175.63621822692699,vessel_destroyed,18
0,569,35,False,False,nan,-4.870477424003184,0.0,0.0,70.68137643591035,-598423.2330403905,89.69042977807112,176.37423166763242,vessel_destroyed,14
0,581,36,False,False,nan,-4.89026116579771,0.0,0.0,83.82287620776333,-598484.0944953603,86.74395745550282,174.9627241785894,vessel_destroyed,12
0,608,37,False,False,nan,-4.74023824185133,1375.3507080078125,0.19102093166775175,75.05464262329042,-598451.9733716226,89.95243114430923,176.4651158204989,vessel_destroyed,27
0,623,38,False,False,nan,-4.860239093191922,0.0,0.0,69.59031282842625,-598428.0821142286,86.98448369593825,175.80216181781176,vessel_destroyed,15
0,639,39,False,False,nan,-4.850385310128331,0.0,0.0,83.20097071770579,-598410.6569974958,90.16160107159521,177.3604396797679,vessel_destroyed,16
0,656,40,False,False,nan,-4.83990752696991,0.0,0.0,86.88883627741598,-598395.3410478479,87.06457558728289,179.08914165266825,vessel_destroyed,17
0,668,41,False,False,nan,-4.890476698055863,1410.333251953125,0.1958796183268229,72.07124459615443,-598506.0369766514,87.6860994414892,175.8964087650857,vessel_destroyed,12
0,683,42,False,False,nan,-4.860499244183302,0.0,0.0,81.96175487083383,-598539.2633349159,90.89496370020788,175.048857045842,vessel_destroyed,15
0,702,43,False,False,nan,-4.82043844461441,0.0,0.0,82.90157562610693,-598207.6868159159,85.90029649424832,187.73736289780334,vessel_destroyed,19
0,716,44,False,False,nan,-4.869862308725715,0.0,0.0,88.86886278784368,-598574.4344485215,87.39240193995647,174.96697803940563,vessel_destroyed,14
0,730,45,False,False,nan,-4.870602541603148,1410.6729736328125,0.1959268018934462,77.7313653700985,-598408.0925409626,87.25668855197728,179.07278237112382,vessel_destroyed,14
0,755,46,False,False,nan,-4.760331853292882,0.0,0.0,83.62021185283083,-598542.2299217246,86.4323155907914,175.93823604237755,vessel_destroyed,25
0,771,47,False,False,nan,-4.850501039996743,0.0,0.0,70.69543679524213,-598366.8193081577,86.69193819339853,178.76219273039615,vessel_destroyed,16
0,785,48,False,False,nan,-4.870319856330752,1410.42138671875,0.19589185926649305,72.2423225477105,-598373.7765707448,90.67679947789293,178.4330300013855,vessel_destroyed,14
0,799,49,False,False,nan,-4.870509844273329,1405.5401611328125,0.19521391126844617,74.00458383746445,-598406.0067649494,89.59772988338955,179.11950481489606,vessel_destroyed,14
0,819,50,False,False,nan,-4.810642736963928,0.0,0.0,85.70493093249388,-598392.9141499264,92.19442323874682,178.2969918455569,vessel_destroyed,20
0,837,51,False,False,nan,-4.830265742726624,0.0,0.0,83.94346762797795,-598547.8438335925,90.1268046721816,175.04195402312487,vessel_destroyed,18
0,853,52,False,False,nan,-4.849949038587511,0.0,0.0,86.67967907176353,-598356.528784908,85.81933507882059,179.8758660192672,vessel_destroyed,16
0,874,53,False,False,nan,-4.800477764569223,1395.905029296875,0.19387569851345487,84.21798486821353,-598507.041969717,86.17578265734483,175.14463676920673,vessel_destroyed,21
